word,phonetic,pos,meaning,example,example_trans,image_url
tan,tæn,,晒成棕褐色 (vi.)；使晒成棕褐色；硝制 (vt.)；棕褐色， 棕黄色； 晒成棕褐色， 晒黑 (n.),,,
individual,ˌɪndɪ'vɪdʒuəl,,个别的；独特的 (adj.)；个人， 个体 (n.),,,
briefcase,'briːfkeɪs,,公文包， 公事包 (n.),,,
nuisance,'njuːsns,,讨厌的人； 麻烦事 (n.),,,
brace,breɪs,,做好准备；振作精神 (vi.)；使防备，使受锻炼；支住，撑牢，使绷紧 (vt.)；支架， 托架 (n.),,,
constrain,kən'streɪn,,限制， 约束； 克制， 抑制 (vt.),,,
brisk,brɪsk,,轻快的， 生气勃勃的； 兴隆的， 繁忙活跃的； 寒冷而清新的 (adj.),,,
prestige,pre'stiːʒ,,威信， 威望 (n.),,,
insulation,ˌɪnsju'leɪʃn,,绝缘 (n.),,,
cord,kɔːd,,细绳， 粗线， 索； 灯芯绒裤 (n.),,,
startle,'stɑːtl,,使惊吓， 使吃惊 (vt.),,,
interim,'ɪntərɪm,,暂时的，临时的 (adj.)；间歇， 过渡期间 (n.),,,
fraud,frɔːd,,欺诈， 诈骗； 骗子 (n.),,,
testimony,'testɪməni,,证词； 见证， 证明 (n.),,,
council,'kaunsl,,理事会， 委员会 (n.),,,
reaffirm,ˌriːə'fɜːm,,重申； 再确认 (vt.),,,
enforce,ɪn'fɔːs,,实施， 执行； 强制， 强迫， 迫使 (vt.),,,
glitter,'glɪtə,,闪闪发光，闪耀 (vi.)；闪光， 灿烂的光辉； 耀眼， 辉煌 (n.),,,
destined,'destɪnd,,命中注定的， 预定的； 以…为目的地的 (adj.),,,
repression,rɪ'preʃn,,压抑， 压制， 镇压 (n.),,,
fragile,'frædʒaɪl,,易碎的， 脆的， 易损坏的； 虚弱的， 脆弱的 (adj.),,,
penalty,'penəlti,,处罚， 惩罚； 罚金 (n.),,,
sociology,ˌsəusi'ɒlədʒi,,社会学 (n.),,,
exile,'eksaɪl,,流放，流亡；被流放者，流亡国外者 (n.)；流放， 放逐， 使流亡 (vt.),,,
scale,skeɪl,,大小，规模；等级，级别；天平，磅秤；比例；刻度，标度；鳞 (n.)；攀登， 爬越 (vt.),,,
gigantic,dʒaɪ'gæntɪk,,巨大的， 庞大的 (adj.),,,
distinct,dɪ'stɪŋkt,,与其他不同的； 清楚的， 明确的 (adj.),,,
vegetation,ˌvedʒə'teɪʃn,,植物， 草木 (n.),,,
recovery,rɪ'kʌvəri,,恢复， 痊愈； 追回， 寻回， 收复 (n.),,,
geology,dʒi'ɒlədʒi,,地质学； 地质情况 (n.),,,
hoist,hɔɪst,,举起，升起，吊起 (vt.)；起重器械； 举起， 升起， 吊起 (n.),,,
aware,ə'weə,,知道的， 意识到的 (adj.),,,
quart,kwɔːt,,夸脱 (n.),,,
numerical,njuː'merɪkl,,数字的； 用数字表示的； 数值的 (adj.),,,
limp,lɪmp,,一瘸一拐地走，蹒跚 (vi.)；软弱的，无生气的，无精神的；软的，松沓的 (adj.)；跛行 (n.),,,
security,sɪ'kjuərəti,,安全， 保障； 抵押品； 证券 (n.),,,
award,ə'wɔːd,,奖，奖品；判定 (n.)；授予， 给予； 判给， 裁定 (vt.),,,
buck,bʌk,,猛然弓背跃起 (vi.)；美元，澳元；雄鹿，雄兔 (n.),,,
eligible,'elɪdʒəbl,,有条件被选中的； 合适的， 合意的 (adj.),,,
alarm,ə'lɑːm,,惊恐，忧虑，警报 (n.)；使惊恐， 使担心 (vt.),,,
feeble,'fiːbl,,虚弱的， 衰弱的， 无力的； 无效的， 无益的 (adj.),,,
appraisal,ə'preɪzl,,估计， 估量； 评价 (n.),,,
continual,kən'tɪnjuəl,,连续的； 频频的 (adj.),,,
herb,hɜːb,,药草， 香草； 草本植物 (n.),,,
prose,prəuz,,散文 (n.),,,
limb,lɪm,,肢， 臂， 腿； 树枝 (n.),,,
orientation,ˌɔːriən'teɪʃn,,方向， 目标， 方位； 熟悉情况， 适应， 情况介绍 (n.),,,
refreshment,rɪ'freʃmənt,,茶点， 点心； 恢复， 精神爽快 (n.),,,
confidence,'kɒnfɪdəns,,信任， 信赖； 信心， 自信 (n.),,,
arbitrary,'ɑːbɪtrəri,,随心所欲的； 专断的 (adj.),,,
intent,ɪn'tent,,专心的， 专注的； 急切的 (adj.)；意图，意向，目的 (n.),,,
passive,'pæsɪv,,被动的， 消极的 (adj.),,,
fertilizer,'fɜːtəlaɪzə,,肥料 (n.),,,
corresponding,ˌkɒrə'spɒndɪŋ,,相应的， 符合的 (adj.),,,
oath,əuθ,,誓言， 誓约； 咒骂， 诅咒语 (n.),,,
response,rɪ'spɒns,,回答， 答复； 反应， 响应 (n.),,,
treaty,'triːti,,条约， 协议， 协定 (n.),,,
dignity,'dɪgnəti,,庄严， 端庄； 尊严， 高贵 (n.),,,
challenge,'tʃælɪndʒ,,挑战，邀请比赛；艰巨的任务；怀疑，质问 (n.)；反对， 公然反抗； 向…挑战； 对…质疑 (vt.),,,
rival,'raɪvl,,竞争的，对抗的 (adj.)；竞争对手，敌手；可与匹敌的人 (n.)；与…竞争； 与…匹敌， 比得上 (vt.),,,
