word,phonetic,pos,meaning,example,example_trans,image_url
extreme,ɪkˈstriːm,n.,n. 极端；末端；最大程度；极端的事物；adj. 极端的；极度的；偏激的；尽头的,,,
gather,ˈɡæðə(r),n.,n. 聚集；衣褶；收获量；vt. 收集；收割；使…聚集；使…皱起；vi. 聚集；化脓；皱起,,,
hypothesis,haɪˈpɒθəsɪs,n.,n. 假设,,,
initial,ɪˈnɪʃl,n.,n. 词首大写字母；adj. 最初的；字首的；vt. 用姓名的首字母签名,,,
illustrate,ˈɪləstreɪt,vi.,vi. 举例；vt. 阐明，举例说明；图解,,,
inevitable,ɪnˈevɪtəbl,adj.,adj. 必然的，不可避免的,,,
isolate,ˈaɪsəleɪt,n.,n. [生物] 隔离种群；vt. 使隔离；使孤立；使绝缘；adj. 隔离的；孤立的；vi. 隔离；孤立,,,
investigate,ɪnˈvestɪɡeɪt,v.,v. 调查；研究,,,
investigative,ɪnˈvestɪɡətɪv,adj.,adj. 研究的；调查的；好调查的,,,
intense,ɪnˈtens,adj.,adj. 强烈的；紧张的；非常的；热情的,,,
interpret,ɪnˈtɜːprət,vi.,vi. 解释；翻译；vt. 说明；口译,,,
instant,ˈɪnstənt,n.,n. 瞬间；立即；片刻；adj. 立即的；紧急的；紧迫的,,,
intelligent,ɪnˈtelɪdʒənt,adj.,adj. 智能的；聪明的；理解力强的,,,
literary,ˈlɪtərəri,adj.,adj. 文学的；书面的；精通文学的,,,
mechanism,ˈmekənɪzəm,n.,n. 机制；原理，途径；进程；机械装置；技巧,,,
nevertheless,ˌnevəðəˈles,adv.,adv. 然而，不过；虽然如此；conj. 然而，不过,,,
obtain,əbˈteɪn,vi.,vi. 获得；流行；vt. 获得,,,
proportion,prəˈpɔːʃn,n.,n. 比例，占比；部分；面积；均衡；vt. 使成比例；使均衡；分摊,,,
pioneer,ˌpaɪəˈnɪə(r),n.,n. 先锋；拓荒者；vt. 开辟；倡导；提倡；vi. 作先驱,,,
perceive,pəˈsiːv,vt.,vt. 察觉，感觉；理解；认知；vi. 感到，感知；认识到,,,
predict,prɪˈdɪkt,vi.,vi. 作出预言；作预料，作预报；vt. 预报，预言；预知,,,
pupil,ˈpjuːp(ə)l,n.,n. 学生；[解剖] 瞳孔；未成年人,,,
preserve,prɪˈzɜːv,n.,n. 保护区；禁猎地；加工成的食品；vt. 保存；保护；维持；腌；禁猎,,,
pattern,ˈpæt(ə)n,n.,n. 模式；图案；样品；vt. 模仿；以图案装饰；vi. 形成图案,,,
precise,prɪˈsaɪs,adj.,adj. 精确的；明确的；严格的,,,
phenomenon,fəˈnɒmɪnən,n.,n. 现象；奇迹；杰出的人才,,,
propose,prəˈpəʊz,vi.,vi. 建议；求婚；打算；vt. 建议；打算，计划；求婚,,,
primarily,praɪˈmerəli,adv.,adv. 首先；主要地，根本上,,,
prior,ˈpraɪə(r),adj.,adj. 优先的；在先的，在前的；adv. 在前，居先,,,
perception,pəˈsepʃn,n.,n. 知觉；[生理] 感觉；看法；洞察力；获取,,,
restrict,rɪˈstrɪkt,vt.,vt. 限制；约束；限定,,,
realistic,ˌriːəˈlɪstɪk,adj.,adj. 现实的；现实主义的；逼真的；实在论的,,,
reflect,rɪˈflekt,vt.,vt. 反映；反射，照出；表达；显示;反省；vi. 反射，映现；深思,,,
reveal,rɪˈviːl,n.,n. 揭露；暴露；门侧，窗侧；vt. 显示；透露；揭露；泄露,,,
subsequent,ˈsʌbsɪkwənt,adj.,adj. 后来的，随后的,,,
sustain,səˈsteɪn,vt.,vt. 维持；支撑，承担；忍受；供养；证实,,,
substance,ˈsʌbstəns,n.,n. 物质；实质；资产；主旨,,,
ultimate,ˈʌltɪmət,n.,n. 终极；根本；基本原则；adj. 最终的；极限的；根本的,,,
unique,juˈniːk,n.,n. 独一无二的人或物；adj. 独特的，稀罕的；[数] 唯一的，独一无二的,,,
vital,ˈvaɪt(ə)l,adj.,adj. 至关重要的；生死攸关的；有活力的,,,
virtually,ˈvɜːtʃuəli,adv.,adv. 事实上，几乎；实质上,,,
vehicle,ˈviːəkl,n.,n. [车辆] 车辆；工具；交通工具；运载工具；传播媒介；媒介物,,,
visible,ˈvɪzəb(ə)l,n.,n. 可见物；进出口贸易中的有形项目；adj. 明显的；看得见的；现有的；可得到的,,,
abstract,ˈæbstrækt,n.,n. 摘要；抽象；抽象的概念；adj. 抽象的；深奥的；vt. 摘要；提取；使……抽象化；转移(注意力、兴趣等)；使心不在焉；vi. 做摘要；写梗概,,,
anthropologist,ˌænθrəˈpɒlədʒɪst,n.,n. 人类学家；人类学者,,,
acceleration,əkˌseləˈreɪʃ(ə)n,n.,n. 加速，促进；[物] 加速度,,,
atmosphere,ˈætməsfɪə(r),n.,n. 气氛；大气；空气,,,
artefact,ˈɑːtɪfækt,n.,n. 工艺品；人工制品，加工品,,,
abundance,əˈbʌndəns,n.,n. 充裕，丰富,,,
appreciate,əˈpriːʃieɪt,vi.,vi. 增值；涨价；vt. 欣赏；感激；领会；鉴别,,,
attain,əˈteɪn,n.,n. 成就；vt. 达到，实现；获得；到达；vi. 达到；获得；到达,,,
attribute,əˈtrɪbjuːt,n.,n. 属性；特质；vt. 归属；把…归于,,,
anxiety,æŋˈzaɪəti,n.,n. 焦虑；渴望；挂念；令人焦虑的事,,,
abandon,əˈbændən,n.,n. 放任；狂热；vt. 遗弃；放弃,,,
accuracy,ˈækjərəsi,n.,n. [数] 精确度，准确性,,,
assign,əˈsaɪn,vt.,vt. 分配；指派；[计][数] 赋值；vi. 将财产过户（尤指过户给债权人）,,,
anticipate,ænˈtɪsɪpeɪt,vt.,vt. 预期，期望；占先，抢先；提前使用,,,
accompany,əˈkʌmpəni,vt.,vt. 陪伴，伴随；伴奏；vi. 伴奏，伴唱,,,
ascertain,ˌæsəˈteɪn,vt.,vt. 确定；查明；探知,,,
auditory,ˈɔːdətri,n.,n. 听众；礼堂；adj. 听觉的；耳朵的,,,
accessible,əkˈsesəb(ə)l,adj.,adj. 易接近的；可进入的；可理解的,,,
approximate,əˈprɒksɪmət,adj.,adj. [数] 近似的；大概的；vt. 近似；使…接近；粗略估计；vi. 接近于；近似于,,,
assumption,əˈsʌmpʃn,n.,n. 假定；设想；担任；采取,,,
bias,ˈbaɪəs,n.,n. 偏见；偏爱；斜纹；乖离率；adj. 偏斜的；vt. 使存偏见；adv. 偏斜地,,,
boost,buːst,n.,n. 推动；帮助；宣扬；vi. 宣扬；偷窃；vt. 促进；增加；支援,,,
bearing,ˈbeərɪŋ,n.,n. [机] 轴承；关系；方位；举止；v. 忍受（bear的ing形式）,,,
conflict,ˈkɒnflɪkt,n.,n. 冲突，矛盾；斗争；争执；vi. 冲突，抵触；争执；战斗,,,
cognitive,ˈkɒɡnətɪv,adj.,adj. 认知的，认识的,,,
chronic,ˈkrɒnɪk,adj.,adj. 慢性的；长期的；习惯性的,,,
controversy,ˈkɒntrəvɜːsi,n.,n. 争论；论战；辩论,,,
curriculum,kəˈrɪkjələm,n.,n. 课程；总课程,,,
comprehend,ˌkɒmprɪˈhend,vt.,vt. 理解；包含；由…组成,,,
cultivate,ˈkʌltɪveɪt,vt.,vt. 培养；陶冶；耕作,,,
conceive,kənˈsiːv,vi.,vi. 怀孕；设想；考虑；vt. 怀孕；构思；以为；持有,,,
collapse,kəˈlæps,n.,n. 倒塌；失败；衰竭；vt. 使倒塌，使崩溃；使萎陷；折叠；vi. 倒塌；瓦解；暴跌,,,
compound,ˈkɒmpaʊnd,n.,n. [化学] 化合物；混合物；复合词；adj. 复合的；混合的；v. 合成；混合；恶化，加重；和解，妥协,,,
constrain,kənˈstreɪn,vt.,vt. 驱使；强迫；束缚,,,
confront,kənˈfrʌnt,vt.,vt. 面对；遭遇；比较,,,
convict,kənˈvɪkt,n.,n. 罪犯；vt. 证明…有罪；宣告…有罪,,,
campaign,kæmˈpeɪn,n.,n. 运动；活动；战役；vi. 作战；参加竞选；参加活动,,,
circumstance,ˈsɜːkəmstəns,n.,n. 环境，情况；事件；境遇,,,
coin,kɔɪn,n.,n. 硬币，钱币；vt. 铸造（货币）；杜撰，创造,,,
carve,kɑːv,vt.,vt. 雕刻；切开；开创；vi. 切开；做雕刻工作,,,
cue,kjuː,n.,n. 提示，暗示；线索；vt. 给…暗示,,,
coincide,ˌkəʊɪnˈsaɪd,vi.,vi. 一致，符合；同时发生；vi. (在性格、品质等方面)完全一致，相符,,,
correlate,ˈkɒrələt,n.,n. 相关物；相关联的人；vt. 使有相互关系；互相有关系；adj. 关联的；vi. 关联,,,
comprehensive,ˌkɒmprɪˈhensɪv,n.,n. 综合学校；专业综合测验；adj. 综合的；广泛的；有理解力的,,,
continent,ˈkɒntɪnənt,n.,n. 大陆，洲，陆地；adj. 自制的，克制的,,,
compensate,ˈkɒmpenseɪt,vt.,vt. 补偿，赔偿；付报酬；vi. 补偿，赔偿；抵消,,,
capable,ˈkeɪpəb(ə)l,adj.,adj. 能干的，能胜任的；有才华的,,,
contemporary,kənˈtemprəri,n.,n. 同时代的人；同时期的东西；adj. 当代的；同时代的；属于同一时期的,,,
curiosity,ˌkjʊəriˈɒsəti,n.,n. 好奇，好奇心；珍品，古董，古玩,,,
contradict,ˌkɒntrəˈdɪkt,vt.,vt. 反驳；否定；与…矛盾；与…抵触；vi. 反驳；否认；发生矛盾,,,
convey,kənˈveɪ,vt.,vt. 传达；运输；让与,,,
correspond,ˌkɒrəˈspɒnd,vi.,vi. 符合，一致；相应；通信,,,
diminish,dɪˈmɪnɪʃ,vt.,vt. 使减少；使变小；vi. 减少，缩小；变小,,,
derive,dɪˈraɪv,vt.,vt. 源于；得自；获得；vi. 起源,,,
debris,ˈdebriː,n.,n. 碎片，残骸,,,
deforestation,ˌdiːˌfɒrɪˈsteɪʃn,n.,n. 采伐森林；森林开伐,,,
devastate,ˈdevəsteɪt,vt.,vt. 毁灭；毁坏,,,
drastic,ˈdræstɪk,n.,n. 烈性泻药；adj. 激烈的；猛烈的,,,
depict,dɪˈpɪkt,vt.,vt. 描述；描画,,,
dispute,dɪˈspjuːt,n.,n. 辩论；争吵；vt. 辩论；怀疑；阻止；抗拒；vi. 争论,,,
desirable,dɪˈzaɪərəb(ə)l,n.,n. 合意的人或事物；adj. 令人满意的；值得要的,,,
distract,dɪˈstrækt,vt.,vt. 转移；分心,,,
distort,dɪˈstɔːt,vt.,vt. 扭曲；使失真；曲解；vi. 扭曲；变形,,,
deduce,dɪˈdjuːs,vt.,vt. 推论，推断；演绎出,,,
descend,dɪˈsend,vi.,vi. 下降；下去；下来；遗传；屈尊；vt. 下去；沿…向下,,,
eliminate,ɪˈlɪmɪneɪt,vt.,vt. 消除；排除,,,
exaggerate,ɪɡˈzædʒəreɪt,vt.,vt. 使扩大；使增大；vi. 夸大；夸张,,,
excavation,ˌekskəˈveɪʃ(ə)n,n.,n. 挖掘，发掘,,,
erode,ɪˈrəʊd,vt.,vt. 腐蚀，侵蚀；vi. 侵蚀；受腐蚀,,,
extinct,ɪkˈstɪŋkt,adj.,adj. 灭绝的，绝种的；熄灭的；vt. 使熄灭,,,
encounter,ɪnˈkaʊntə(r),n.,n. 遭遇，偶然碰见；vi. 遭遇；偶然相遇；vt. 遭遇，邂逅；遇到,,,
embark,ɪmˈbɑːk,vi.,vi. 从事，着手；上船或飞机；vt. 使从事；使上船,,,
ethic,ˈeθɪk,n.,n. 伦理；道德规范；adj. 伦理的；道德的（等于ethical）,,,
enhance,ɪnˈhɑːns,vt.,vt. 提高；加强；增加,,,
emit,iˈmɪt,vt.,vt. 发出，放射；发行；发表,,,
expedition,ˌekspəˈdɪʃ(ə)n,n.,n. 远征；探险队；迅速,,,
exploit,ɪkˈsplɔɪt,n.,n. 勋绩；功绩；vt. 开发，开拓；剥削；开采,,,
essence,ˈes(ə)ns,n.,n. 本质，实质；精华；香精,,,
entitle,ɪnˈtaɪt(ə)l,vt.,vt. 称做…；定名为…；给…称号；使…有权利,,,
enthusiasm,ɪnˈθjuːziæzəm,n.,n. 热心，热忱，热情,,,
esteem,ɪˈstiːm,n.,n. 尊重；尊敬；vt. 尊敬；认为；考虑；估价,,,
extract,ˈekstrækt,n.,n. 汁；摘录；榨出物；选粹；vt. 提取；取出；摘录；榨取,,,
elusive,ɪˈluːsɪv,adj.,adj. 难懂的；易忘的；逃避的；难捉摸的,,,
exclusive,ɪkˈskluːsɪv,n.,n. 独家新闻；独家经营的项目；排外者；adj. 独有的；排外的；专一的,,,
elaborate,ɪˈlæbərət,adj.,adj. 精心制作的；详尽的；煞费苦心的；vi. 详细描述；变复杂；vt. 精心制作；详细阐述；从简单成分合成（复杂有机物）,,,
flourish,ˈflʌrɪʃ,n.,n. 兴旺；茂盛；挥舞；炫耀；华饰；vi. 繁荣，兴旺；茂盛；活跃；处于旺盛时期；vt. 夸耀；挥舞,,,
fragment,ˈfræɡmənt,n.,n. 碎片；片断或不完整部分；vt. 使成碎片；vi. 破碎或裂开,,,
fame,feɪm,n.,n. 名声，名望；传闻，传说；vt. 使闻名，使有名望,,,
fossil,ˈfɒsl,n.,n. 化石；僵化的事物；顽固不化的人；adj. 化石的；陈腐的，守旧的,,,
fatigue,fəˈtiːɡ,n.,n. 疲劳，疲乏；杂役；adj. 疲劳的；vt. 使疲劳；使心智衰弱；vi. 疲劳,,,
gesture,ˈdʒestʃə(r),n.,n. 姿态；手势；vt. 用动作表示；vi. 作手势；用动作示意,,,
heighten,ˈhaɪtn,vt.,vt. 提高；增高；加强；使更显著；vi. 升高；变强,,,
heritage,ˈherɪtɪdʒ,n.,n. 遗产；传统；继承物；继承权,,,
harsh,hɑːʃ,adj.,adj. 严厉的；严酷的；刺耳的；粗糙的；刺目的,,,
harness,ˈhɑːnɪs,n.,n. 马具；甲胄；挽具状带子；降落伞背带；日常工作；vt. 治理；套；驾驭；披上甲胄；利用,,,
halt,hɔːlt,n.,n. 停止；立定；休息；vt. 使停止；使立定；vi. 停止；立定；踌躇，犹豫,,,
infancy,ˈɪnfənsi,n.,n. 初期；婴儿期；幼年,,,
infection,ɪnˈfekʃn,n.,n. 感染；传染；影响；传染病,,,
inherent,ɪnˈherənt,adj.,adj. 固有的；内在的；与生俱来的，遗传的,,,
inspire,ɪnˈspaɪə(r),vt.,vt. 激发；鼓舞；启示；产生；使生灵感,,,
implication,ˌɪmplɪˈkeɪʃn,n.,n. 含义；暗示；牵连，卷入；可能的结果，影响,,,
immense,ɪˈmens,adj.,adj. 巨大的，广大的；无边无际的；非常好的,,,
initiative,ɪˈnɪʃətɪv,n.,n. 主动权；首创精神；adj. 主动的；自发的；起始的,,,
intention,ɪnˈtenʃ(ə)n,n.,n. 意图；目的；意向；愈合,,,
interfere,ˌɪntəˈfɪə(r),vi.,vi. 干涉；妨碍；打扰；vt. 冲突；介入,,,
impair,ɪmˈpeə(r),vt.,vt. 损害；削弱；减少,,,
intervention,ˌɪntəˈvenʃ(ə)n,n.,n. 介入；调停；妨碍,,,
insight,ˈɪnsaɪt,n.,n. 洞察力；洞悉,,,
linguist,ˈlɪŋɡwɪst,n.,n. 语言学家；学多种外语的人,,,
livestock,ˈlaɪvstɒk,n.,n. 牲畜；家畜,,,
limb,lɪm,n.,n. 肢，臂；分支；枝干；vt. 切断…的手足；从…上截下树枝,,,
likelihood,ˈlaɪklihʊd,n.,n. 可能性，可能,,,
meteorological,ˌmiːtiərəˈlɒdʒɪkl,adj.,adj. 气象的；气象学的,,,
mammal,ˈmæm(ə)l,n.,n. [脊椎] 哺乳动物,,,
marine,məˈriːn,adj.,adj. 船舶的；海生的；海产的；航海的，海运的；n. 海运业；舰队；水兵；（海军）士兵或军官,,,
modify,ˈmɒdɪfaɪ,vt.,vt. 修改，修饰；更改；vi. 修改,,,
mortality,mɔːˈtæləti,n.,n. 死亡数，死亡率；必死性，必死的命运,,,
military,ˈmɪlətri,adj.,adj. 军事的；军人的；适于战争的；n. 军队；军人,,,
municipal,mjuːˈnɪsɪpl,adj.,adj. 市政的，市的；地方自治的,,,
nurture,ˈnɜːtʃə(r),vt.,vt. 养育；鼓励；培植；n. 养育；教养；营养物,,,
norm,nɔːm,n.,n. 标准，规范,,,
navigate,ˈnævɪɡeɪt,vt.,vt. 驾驶，操纵；使通过；航行于；vi. 航行，航空,,,
optimist,ˈɒptɪmɪst,n.,n. 乐观主义者；乐天派,,,
orbit,ˈɔːbɪt,n.,n. 轨道；眼眶；势力范围；生活常规；vi. 盘旋；绕轨道运行；vt. 绕…轨道而行,,,
overwhelming,ˌəʊvəˈwelmɪŋ,adj.,adj. 压倒性的；势不可挡的；v. 压倒；淹没（overwhelm的ing形式）；制服,,,
obstacle,ˈɒbstəkl,n.,n. 障碍，干扰；妨害物,,,
organ,ˈɔːɡən,n.,n. [生物] 器官；机构；风琴；管风琴；嗓音,,,
portion,ˈpɔːʃ(ə)n,n.,n. 部分；一份；命运；vt. 分配；给…嫁妆,,,
prehistoric,ˌpriːhɪˈstɒrɪk,adj.,adj. 史前的；陈旧的,,,
predator,ˈpredətə(r),n.,n. [动] 捕食者；[动] 食肉动物；掠夺者,,,
pesticide,ˈpestɪsaɪd,n.,n. 杀虫剂,,,
prospect,ˈprɒspekt,n.,n. 前途；预期；景色；vt. 勘探，勘察；vi. 勘探，找矿,,,
paradox,ˈpærədɒks,n.,n. 悖论，反论；似非而是的论点；自相矛盾的人或事,,,
perspective,pəˈspektɪv,n.,n. 观点；远景；透视图；adj. 透视的,,,
precede,prɪˈsiːd,vt.,vt. 领先，在…之前；优于，高于；vi. 领先，在前面,,,
pilot,ˈpaɪlət,n.,n. 飞行员；领航员；adj. 试点的；v. 驾驶；领航；试用,,,
provision,prəˈvɪʒn,n.,n. 规定；条款；准备；[经] 供应品；vt. 供给…食物及必需品,,,
persuade,pəˈsweɪd,vt.,vt. 说服，劝说；使某人相信；劝某人做（不做）某事；adj. 空闲的，有闲的；vi. 说服；被说服,,,
plot,plɒt,n.,n. 情节；图；阴谋；vt. 密谋；绘图；划分；标绘；vi. 密谋；策划；绘制,,,
prescribe,prɪˈskraɪb,vt.,vt. 规定；开处方；vi. 规定；开药方,,,
purchase,ˈpɜːtʃəs,n.,n. 购买；紧握；起重装置；vt. 购买；赢得；vi. 购买东西,,,
prolong,prəˈlɒŋ,vt.,vt. 延长；拖延,,,
proper,ˈprɒpə(r),adj.,adj. 适当的；本身的；特有的；正派的；adv. 完全地,,,
phase,feɪz,n.,n. 月相；n. （月亮的）盈亏；n. 时期,,,
permanent,ˈpɜːmənənt,n.,n. 烫发（等于permanent wave）；adj. 永久的，永恒的；不变的,,,
resemble,rɪˈzemb(ə)l,vt.,vt. 类似，像,,,
rival,ˈraɪv(ə)l,n.,n. 对手；竞争者；adj. 竞争的；vt. 与…竞争；比得上某人；vi. 竞争,,,
remote,rɪˈməʊt,n.,n. 远程；adj. 遥远的；偏僻的；疏远的,,,
retain,rɪˈteɪn,vt.,vt. 保持；雇；记住,,,
resistance,rɪˈzɪstəns,n.,n. 阻力；电阻；抵抗；反抗；抵抗力,,,
recreation,ˌriːkriˈeɪʃn,n.,n. 娱乐；消遣；休养,,,
roughly,ˈrʌfli,adv.,adv. 粗糙地；概略地,,,
reliance,rɪˈlaɪəns,n.,n. 信赖；信心；受信赖的人或物,,,
stimulate,ˈstɪmjuleɪt,vi.,vi. 起刺激作用；起促进作用；vt. 刺激；鼓舞，激励,,,
scope,skəʊp,n.,n. 范围；余地；视野；眼界；导弹射程；vt. 审视,,,
sophisticate,səˈfɪstɪkət,n.,n. 久经世故的人；精通者；vt. 弄复杂；使变得世故；曲解；vi. 诡辩,,,
simulate,ˈsɪmjuleɪt,adj.,adj. 模仿的；假装的；vt. 模仿；假装；冒充,,,
sceptic,ˈskeptɪk,n.,n. 怀疑论者；疑虑极深的人,,,
sculpt,skʌlpt,n.,n. 雕刻品；vt. 造型；雕刻；vi. 造型；雕刻,,,
segment,ˈseɡmənt,n.,n. 段；部分；vt. 分割；vi. 分割,,,
sensation,senˈseɪʃ(ə)n,n.,n. 感觉；轰动；感动,,,
spectacular,spekˈtækjələ(r),adj.,adj. 壮观的，惊人的；公开展示的,,,
superior,suːˈpɪəriə(r),n.,n. 上级，长官；优胜者，高手；长者；adj. 上级的；优秀的，出众的；高傲的,,,
substitute,ˈsʌbstɪtjuːt,n.,n. 代用品；代替者；vi. 替代；vt. 代替,,,
synthetic,sɪnˈθetɪk,n.,n. 合成物；adj. 综合的；合成的，人造的,,,
suppress,səˈpres,vt.,vt. 抑制；镇压；废止,,,
sensory,ˈsensəri,adj.,adj. 感觉的；知觉的；传递感觉的,,,
session,ˈseʃ(ə)n,n.,n. 会议；（法庭的）开庭；（议会等的）开会；学期；讲习会,,,
strengthen,ˈstreŋθn,vt.,vt. 加强；巩固；vi. 变强；变坚挺,,,
statistical,stəˈtɪstɪk(ə)l,adj.,adj. 统计的；统计学的,,,
trigger,ˈtrɪɡə(r),n.,n. 扳机；[电子] 触发器；制滑机；vt. 引发，引起；触发；vi. 松开扳柄,,,
terrestrial,təˈrestriəl,n.,n. 陆地生物；地球上的人；adj. 地球的；陆地的，[生物] 陆生的；人间的,,,
toxic,ˈtɒksɪk,adj.,adj. 有毒的；中毒的,,,
tremendous,trəˈmendəs,adj.,adj. 极大的，巨大的；惊人的；极好的,,,
trial,ˈtraɪəl,n.,n. 试验；审讯；努力；磨炼；adj. 试验的；审讯的,,,
trait,treɪt,n.,n. 特性，特点；品质；少许,,,
transmit,trænzˈmɪt,vt.,vt. 传输；传播；发射；传达；遗传；vi. 传输；发射信号,,,
