word,phonetic,pos,meaning,example,example_trans,image_url
take took taken,teɪk,vt.,vt. 拿；拿走；做；服用；乘坐；花费 【一般现在 过去式 过去分词】,,,
tale,teɪl,n.,"n. 故事, 传说",,,
talent,'tælənt,n.,n. 天才，天赋,,,
talk,tɔːk,n.,"n.& v.谈话,讲话,演讲,交谈",,,
tall,tɔːl,a.,a. 高的,,,
tank,tæŋk,n.,n. 储水容量；坦克,,,
tanker,'tæŋkə,n.,n. 油船,,,
tap,tæp,n.,n. (自来水煤气等的)龙头,,,
tape,teɪp,n.,n. 磁带；录音带,,,
tape recorder,teɪp rɪˈkɔːdə(r),n.,n. 磁带录音机,,,
target,'tɑːrgɪt,n.,n./ v. 目标，把…作为攻击目标,,,
task,tɑːsk,n.,"n. 任务, 工作",,,
taste,teɪst,n.,"n. 品尝, 尝味；味道 vt. 品尝, 尝味",,,
tasteless,'teɪstləs,a.,a. 无滋味的,,,
tasty,'teɪstɪ,a.,a. 味道好的,,,
tax,tæks,n.,n. 税，税款,,,
tax-free,tæks friː,,免税的,,,
taxi,'tæksɪ,n.,n. 出租汽车,,,
taxpayer,,n.,n. 纳税人,,,
tea,tiː,n.,n. 茶；茶叶 ,,,
teach taught taught,tiː,v.,"v. 教书,教",,,
teacher,'tiːtʃə,n.,n. 教师，教员,,,
team,tiːm,n.,n. 队，组,,,
teamwork,'tiːmwɜːk,n.,n. 合作，协同工作,,,
teapot,'tiːpɒt,n.,n. 茶壶,,,
tear,(for v.) ˈtɛː; (for n.) ˈtɪə,n.,"n. 眼泪 v. 扯破, 撕开",,,
tease,tiːz,v.,v. 取笑，戏弄，寻开心,,,
technical,'teknɪkl,a.,a. 技术的，工艺的,,,
technique,tek'niːk,n.,"n. 技术;技巧,方法",,,
technology,tek'nɒlədʒɪ,n.,n. 技术,,,
teenager,'tiːneɪdʒə,n.,n.（13～19岁的）青少年，十几岁的少年,,,
telegram,'telɪgræm,n.,n. 电报,,,
telegraph,'telɪgræf,v.,v. (拍) 电报,,,
telephone,'telɪfəʊn,v.,v. 打电话 n. 电话,,,
telephone-booth,,n.,n. 公用电话间（也可写作 / telephone-box）【连字符】,,,
telescope,'telɪskoup,n.,n. 望远镜,,,
television,'telɪvɪʒ(ə)n; telɪ'vɪʒ(ə)n,n.,n. 电视,,,
tell told told,tel,vt.,"vt.告诉,讲述,吩咐 【一般现在 过去式 过去分词】",,,
temperature,temprətʃə(r),n.,n. 温度,,,
temple,'templ,n.,n. 庙宇，寺院,,,
temporary,'tempəreri,a.,a. 短暂的，暂时的,,,
temptation,tem(p)'teɪʃ(ə)n,n.,n. 引诱；诱惑,,,
tend,tend,v.,v. 往往会，常常就，倾向，趋于,,,
tendency,'tend(ə)nsɪ,n.,n. 倾向，偏好，性情,,,
tennis,'tenɪs,n.,n. 网球,,,
ten,ten,num.,num. 十,,,
tense,tens,a.,a. 心烦意乱的，紧张的,,,
tension,'tenʃn,n.,n. 紧张局势，矛盾,,,
tent,tent,n.,n. 帐篷,,,
tentative,'tentətɪv,a.,a. 不确定的，踌躇的,,,
term,tɜːm,n.,n. 学期;术语;条款;项,,,
terminal,'tɜːrmɪnl,a.,a.(火车汽车飞机)终点站,,,
terrible,ˈterəbl,a.,a. 可怕的；糟糕的,,,
terrify,'terifai,vt.,vt. 使人感到恐怖,,,
terror,'terə,n.,n. 恐惧，惊恐,,,
test,test,vt.,"vt.& n. 测试, 考查，试验",,,
text,tekst,n.,n. 文本，课文,,,
textbook,'teks(t)bʊk,n.,n. 课本，教科书,,,
than,ðæn; ð(ə)n,conj.,conj. 比,,,
thank,θæŋk,vt.,vt. 感谢，致谢，道谢 n. （复）感谢，谢意,,,
thankful,'θæŋkfʊl; -f(ə)l,a.,a. 感谢的，感激的,,,
that,ðæt; ðət,a.,a.& pron.那，那个 conj. 那，那个（引导宾语从句等）ad. 那么，那样,,,
the,ðə;ði:,art.,"art. 这（那）个,这（那）些（用于特定人或物，序数词，最高级，专有名词，世上独一 无二事物前）",,,
theatre,'θɪətə,n.,n. 剧场，戏院 【英】,,,
theater,'θɪətə,n.,n. 剧场，戏院 【美】,,,
theft,θeft,n.,n. 盗窃案,,,
their,ðeə,pron.,"pron. 他(她,它)们的",,,
theirs,ðeəz,pron.,"pron. 他（她,它）们的",,,
them,ðem; ðəm,pron.,pron. 他/她/它们（宾格）,,,
theme,θiːm,n.,n. 主题,,,
themselves,ð(ə)m'selvz,pron.,pron.他/她/它们自己,,,
then,ðen,ad.,"ad. 当时,那时,然后,那么",,,
theoretical,ˌθiːə'retɪkl,a.,a. 理论的,,,
theory,'θɪəri,n.,n. 理论,,,
there,ðeə; ðə,int.,"int. 那！你瞧（表示引起注意） n. 那里，那儿 ad. 在那里，往那里；（作引导词）表”存在""",,,
therefore,'ðerfɔːr,ad.,ad. 因此，所以,,,
thermos,'θɜːməs,n.,n. 热水瓶,,,
these,ðiːz,a.,a. & pron. 这些,,,
they,ðeɪ,pron.,pron. 他（她）们；它们,,,
thick,θɪk,a.,a. 厚的,,,
thief thieves,θiːf,n.,"n. 窃贼, 小偷【单数 复数】",,,
thin,θɪn,a.,a. 薄的；瘦的；稀的,,,
thing,θɪŋ,n.,n. 东西；(复)物品，用品；事情，事件,,,
think thought thought,θɪŋk,v.,v. 想；认为；考虑 【一般现在 过去式 过去分词】,,,
thinking,θɪŋkɪŋ,n.,n. 思索;见解;想法,,,
third,θɜːd,num.,num. 第三,,,
thirst,θɜːst,n.,n. 渴； 口渴,,,
thirsty,'θɜːstɪ,a.,a. 渴,,,
thirteen,θɜː'tiːn; 'θɜːtiːn,num.,num. 十三,,,
thirty,'θɜːtɪ,num.,num. 三十,,,
this,ðɪs,a.,a.& pron.这，这个,,,
thorough,'θɜːrou,a.,a. 彻底的,,,
those,ðəʊz,a.,a.& pron.那些,,,
though,ðəʊ,conj.,conj. 虽然，可是,,,
thought,θɔːt,n.,"n. 思考,思想;念头",,,
thousand,'θaʊz(ə)nd,num.,num. 千,,,
thread,θred,n.,n. 线,,,
three,θriː,num.,num. 三,,,
thrill,θrɪl,n.,n./ v. 兴奋，激动,,,
thriller,'θrɪlə,n.,n. 惊险小说,,,
throat,θrəʊt,n.,n. 喉咙,,,
through,θruː,prep.,"prep.穿（通）过;从始至终 ad.穿(通)过;自始至终,全部",,,
throughout,θruː'aʊt,prep.,prep. 遍及，贯穿,,,
throw threw thrown,θrəʊ,v.,"v.投,掷,扔 【一般现在 过去式 过去分词】",,,
thunder,'θʌndə,n.,n.& v. 雷声，打雷,,,
thunderstorm,'θʌndəstɔːm,n.,n.雷电交加暴风雨,,,
Thursday,'θɜːzdeɪ; -dɪ,n.,n. 星期四,,,
thus,ðʌs,ad.,ad. 这样；因而,,,
Tibet,tɪ'bet,n.,n. 西藏,,,
Tibetan,tiˈbetən,n.,n. 西藏人；西藏语,,,
tick,tɪk,vt.,vt. 作记号,,,
ticket,'tɪkɪt,n.,n. 票；卷,,,
tidy,'taɪdɪ,a.,a. 整洁的，干净的 vt. 弄整洁，弄干净,,,
tie,taɪ,vt.,vt. （用绳，线）系，拴，扎 n. 领带，绳子，结；关系,,,
tiger,'taɪgə,n.,n. 老虎,,,
tight,taɪt,a.,a. 紧的,,,
till,tɪl,conj.,"conj.& prep.直到,直到…为止",,,
time,taɪm,n.,"n. 时间;时期;钟点,次,回 vt.测定…的时间,记录…的时间",,,
timetable,'taɪmteɪb(ə)l,n.,n. （火车、公共汽车等）时间表；（学校）课表,,,
tin,tɪn,n.,n. （英）罐头，听头,,,
tiny,'taɪnɪ,adj.,"adj.  tinier, tiniest  a. 极小的，微小的",,,
tip,tɪp,n.,n.& v.顶端，尖端；告诫； 提示 (给)小费,,,
tire,taɪə,vi.,vi. 使疲劳,,,
tired,taɪəd,a.,a. 疲劳的，累的,,,
tiresome,,a.,a. 令人厌倦的,,,
tissue,'tɪʃuː,n.,n. （人，动植物的）组织，纸巾,,,
title,'taɪt(ə)l,n.,n. 标题，题目,,,
to,tə;tu;tuː,prep.,prep. （动词不定式符号，无词义）；（表示接受动作的人或物）给；对，向，到；在…之前,,,
toast,təʊst,v.,v./ n. 烤,,,
tobacco,tə'bækəʊ,n.,n. 烟草，烟叶,,,
today,tə'deɪ,ad.,"ad.& n.今天;现在,当前",,,
together,tə'geðə,ad.,ad. 一起，共同,,,
toilet,ˈtɔɪlɪt,n.,n. 厕所,,,
Tokyo,ˈtəʊkjəʊ,n.,n. 东京,,,
tolerate,'tɑːləreɪt,v.,v. 容许，允许，忍受,,,
tomato,tə'mɑːtəʊ,n.,n. 西红柿，番茄,,,
tomb,tuːm,n.,n. 坟墓,,,
tomorrow,tə'mɒrəʊ,ad.,ad. & n.明天,,,
ton,tʌn,n.,n. （重量单位）吨,,,
tongue,tʌŋ,n.,n. 舌，舌头,,,
tonight,tə'naɪt,ad.,ad.& n. 今晚，今夜,,,
too,tuː,ad.,"ad.也,还,又,太,过分,很,非常",,,
tool,tuːl,n.,n. 工具，器具,,,
tooth teeth,tuːθ,n.,n. 牙齿【单数 复数】,,,
toothache,'tuːθeɪk,n.,n. 牙痛,,,
toothbrush,'tuːθbrʌʃ,n.,n. 牙刷,,,
toothpaste,'tuːθpeɪst,n.,n. 牙膏,,,
top,tɒp,n.,"n. 顶部,（物体的）上面",,,
topic,'tɒpɪk,n.,n. 题目，话题,,,
tortoise,ˈtɔ:təs,n.,n. 乌龟,,,
total,'təʊt(ə)l,a.,"a. 总数的;总括的;完全的,全然的 n.合计,总计 v.合计为",,,
totally,'təʊtəlɪ,ad.,ad. 总合地，完全地,,,
touch,tʌtʃ,vt.,vt. 触摸，接触,,,
tough,tʌf,a.,a. 坚硬的；结实的；棘手的，难解的,,,
tour,tʊə,n.,"n. 参观, 观光, 旅行",,,
tourism,'tʊərɪz(ə)m,n.,n. 旅游业；观光,,,
tourist,'tʊərɪst,vn.,vn. 旅行者，观光者,,,
tournament,'tɜːrnəmənt,n.,n. 锦标赛，联赛,,,
toward,tə'wɔːd; twɔːd; tɔːd,prep.,prep. 向，朝，对于,,,
towel,'taʊəl,n.,n. 毛巾,,,
tower,'taʊə,n.,n. 塔,,,
town,taʊn,n.,n. 城镇，城,,,
toy,tɒɪ,n.,"n. 玩具, 玩物",,,
track,træk,n.,n. 轨道；田径,,,
tractor,'træktə,n.,n. 拖拉机,,,
trade,treɪd,n.,n.贸易 vt.用…进行交换,,,
tradition,trə'dɪʃ(ə)n,n.,n. 传统，风俗,,,
traditional,trə'dɪʃ(ə)n(ə)l,a.,a. 传统的，风俗的,,,
traffic,'træfɪk,n.,n. 交通，来往车辆,,,
traffic lights,ˈtræfɪk laɪts,n.,n.交通指挥灯红绿灯,,,
train,treɪn,n.,"n. 火车 v. 培训,训练",,,
trainer,'treɪnə,n.,n. 训练人；教练,,,
training,'treɪnɪŋ,n.,n. 培训,,,
tram,træm,n.,n. 有轨电车,,,
transform,træns'fɔːrm,v.,"v.使改变形态,使改观",,,
translate,træns'leɪt; trɑːns-; -nz-,vt.,vt. 翻译,,,
translation,træns'leɪʃn,n.,n. 翻译；译文,,,
transparent,træns'pærənt,a.,a.透明的，清澈的,,,
translator,træns'leɪtə; trɑːns-; -nz-,n.,n. 翻译家，译者,,,
transport,træn'spɔːt; trɑːn-,n.,n.& vt.运输,,,
trap,træp,n.,n. 陷阱 vt. 使陷入困境,,,
travel,'træv(ə)l,n.,n.& vi.旅行,,,
traveler,'trævələ,n.,n. 旅行者,,,
treasure,'treʒə,n.,"n. 金银财宝, 财富",,,
treat,triːt,vt.,vt. 对待，看待,,,
treatment,'triːtm(ə)nt,n.,"n. 治疗,疗法",,,
tree,triː,n.,n. 树,,,
tremble,'tremb(ə)l,v.,v. 颤抖,,,
trend,trend,n.,n. 趋势，倾向，动态,,,
trial,'traɪəl,n.,n. 审判；试验；试用,,,
triangle,'traɪæŋgl,n.,n.& adj.三角形;三角形的,,,
trick,trɪk,n.,n. 诡计，把戏,,,
trip,trɪp,n.,n. 旅行，旅程,,,
trolley-bus,ˈtrɔlɪ- bʌs,n.,n. 无轨电车,,,
trooping,,vi.,vi. 成群结队地走,,,
troop,truːp,n.,n. 部队,,,
trouble,'trʌb(ə)l,vt.,"vt. 使苦恼,使忧虑,使麻烦 n.问题,疾病,烦恼,麻烦",,,
troublesome,'trʌb(ə)ls(ə)m,a.,"a.令人烦恼, 讨厌",,,
trousers,'traʊzəz,n.,n. 裤子，长裤,,,
truck,trʌk,n.,"n. 卡车, 运货车；车皮 v. 装车；用货车运",,,
true,truː,a.,a. 真的，真实的；忠诚的,,,
truly,'truːlɪ,ad.,ad. 真正地，真实地,,,
trunk,trʌŋk,n.,n. 树干；大箱子,,,
trust,trʌst,vt.,vt. 相信，信任，信赖,,,
truth,truːθ,n.,"n. 真理,事实,真相,实际",,,
try,traɪ,v.,v. 试，试图，努力,,,
T-shirt,"'ti, ʃɜ:t",n.,n. T恤衫,,,
tube,tjuːb,n.,n. 管，管状物,,,
tune,tjuːn,n.,n. 曲调，曲子,,,
Tuesday,'tjuːzdeɪ; -dɪ,n.,n. 星期二,,,
turkey,'tɜːrki,n.,n. 火鸡,,,
turn,tɜːn,v.,v. 旋转，翻转，转变，转弯 n. 轮流，（轮流的）顺序,,,
turning n,ˈtɜːnɪŋ,,. 拐弯处，拐角处,,,
tutor,'tuːtər,n.,n. 家庭教师，私人教师，导师,,,
TV,ˌti: ˈvi:,n.,n. 电视机 television的缩写,,,
twelfth,twelfθ,num.,num. 第十二,,,
twelve,twelv,num.,num. 十二,,,
twentieth,ˈtwentɪəθ,vnum.,vnum.第二十,,,
twenty,'twentɪ,num.,num. 二十,,,
twenty-first,ˈtwentɪ- fɜːst,num.,num. 第二十一,,,
twenty-one,ˈtwentɪ- wʌn,num.,num. 二十一,,,
twice,twaɪs,ad.,ad. 两次；两倍,,,
twin,twɪn,n.,n. 双胞胎之一,,,
twist,twɪst,v.,v./ n. 使弯曲，转动,,,
two,tuː,num.,num. 二,,,
type,taɪp,vt.,vt. 打字,,,
typewriter,'taɪpraɪtə,n.,n. 打字机,,,
typical,'tɪpɪkl,a.,a. 典型的，有代表性的，特有的,,,
typhoon,taɪ'fuːn,n.,n. 台风,,,
typist,'taɪpɪst,n.,n. 打字员,,,
tyre,'taɪə,n.,n. 轮胎【英】,,,
ugly,'ʌglɪ,a.,a. 丑陋的；难看的,,,
U.K.,juː ˈkeɪ,n.,n.英国，联合王国（缩写）,,,
umbrella,ʌm'brelə,n.,n. 雨伞,,,
U.N.,juː ˈən,n.,n. 联合国（缩写）,,,
unable,ʌn'eɪb(ə)l,a.,a.不能的，不能胜任的,,,
unbearable,ʌn'beərəb(ə)l,a.,"a.难耐得,无法接受的",,,
unbelievable,ʌnbɪ'liːvəb(ə)l,a.,a.难以置信的,,,
uncertain,ʌn'sɜːt(ə)n; -tɪn,a.,a.不确定的,,,
uncle,'ʌŋk(ə)l,n.,"n. 叔,伯,舅,姑夫,姨父",,,
uncomfortable,ʌn'kʌmf(ə)təb(ə)l,a.,a. 令人不舒服的,,,
unconditional,ʌnkən'dɪʃ(ə)n(ə)l,a.,a.无条件，绝对的,,,
unconscious,ʌn'kɔnʃəs,a.,"a.昏迷,不省人事的",,,
under,'ʌndə,ad.,ad.& prep.在…下面，向…下面,,,
underground,ʌndə'graʊnd,a.,a.地下的 n. 地铁,,,
underline,ʌndə'laɪn,v.,v. 在…下划线,,,
understand understood understood,ʌndəˈstænd,v.,v. 懂得;明白;理解 【一般现在 过去式 过去分词】,,,
understanding,ʌndə'stændɪŋ,n.,n. 领会;理解,,,
undertake undertook undertaken,ʌndəˈteɪk,v.,v. 承担，从事，负责 【一般现在 过去式 过去分词】,,,
underwear,'ʌndəweə,n.,n. 内衣,,,
undivided,ʌndɪ'vaɪdɪd,a.,a. 没分开的；专一的； 专心的,,,
undo,ʌn'duː,v.,v. 解开，松开,,,
unemployment,ʌnɪm'plɒɪm(ə)nt; -em-,n.,"n.失业,失业状态",,,
unfair,ʌn'feə,a.,a. 不公平的，不公正的,,,
unfit,ʌnˈfɪt,a.,a. 不合宜的，不相宜的,,,
unfold,ʌn'fəʊld,vt.,vt. 展开，打开,,,
unfortunate,ʌn'fɔːtʃ(ə)nət,a.,a. 不幸的,,,
unfortunately,ʌnˈfɔːtʃənətli,ad.,ad. 不幸地,,,
unhappy,ʌn'hæpɪ,a.,"a. 不高兴的,伤心的",,,
unhealthy,ʌn'helθɪ,a.,"a.不健康的,不卫生的",,,
uniform,'juːnɪfɔːrm,n.,n. 制服,,,
unimportant,ʌnɪm'pɔːt(ə)nt,a.,"a.不重要的,无意义",,,
union,'juːnjən; -ɪən,n.,"n. 联合,联盟；工会",,,
unique,ju'niːk,a.,"a. 惟一的,独一无二的",,,
unit,'juːnɪt,n.,n. 单元，单位,,,
unite,juː'naɪt,v.,v. 联合，团结,,,
universal,ˌjuːnɪ'vɜːrsl,a.,a. 普遍的，全体的,,,
universe,'juːnɪvɜːs,n.,n. 宇宙,,,
university,juːnɪ'vɜːsɪtɪ,n.,n. 大学,,,
unknown,ʌn'nəʊn,a.,a. 不知道的,,,
unless,ʌn'les,conj.,conj. 如果不，除非,,,
unlike,ʌn'laɪk,prep.,prep. 不像，和…不同,,,
unmarried,ʌn'mærɪd,a.,a. 未婚的，独身的,,,
unpleasant,ʌn'plez(ə)nt,a.,a. 使人不愉快的,,,
unrest,ʌn'rest,n.,n. 不安；骚动,,,
unsafe,ʌn'seɪf,a.,a. 不安全的；危险的,,,
unsuccessful,ʌnsək'sesfʊl; -f(ə)l,a.,"a. 不成功,失败的",,,
until,ən'tɪl,prep.,prep.& conj.直到…为止,,,
untrue,ʌn'truː,a.,a. 不真实的，假的,,,
unusual,ʌn'juːʒʊəl,a.,a. 不平常的，异常的,,,
unwilling,ʌn'wɪlɪŋ,a.,a. 不愿意的，勉强的,,,
up,ʌp,ad.,ad. 向上；在上方；起来；在…以上 a. 上面的，向上的，上行的 n. 上升；上坡；上行；繁荣 v. 举起；拿起；提高 prep. 向(高处)；向(在)……上(面)游,,,
upon,ə'pɒn,prep.,prep. 在……上面,,,
upper,'ʌpə,a.,a. 较高的，较上的,,,
upset,ʌp'set,a.,a. 心烦的，苦恼的,,,
upstairs,ʌp'steəz,ad.,ad. 在楼上，到楼上,,,
upward,'ʌpwəd,ad.,ad. 向上；往上,,,
urban,'ɜːrbən,a.,a. 城市的，都市的,,,
urge,ɜːrdʒ,v.,v. 敦促，催促，力劝,,,
urgent,'ɜːrdʒənt,a.,a. 紧急的，紧迫的,,,
U.S.A.,juː es ˈeɪ,n.,n. 美国（美利坚合众国）,,,
use,juːz,n.,"n.& vt.利用,使用,应用",,,
used,juːzd,a.,a. 用过的;旧的;二手的,,,
useful,'juːsfʊl; -f(ə)l,a.,a. 有用的，有益的,,,
useless,ˈjuːslɪs,a.,a. 无用的,,,
user,'juːzə,n.,n. 使用者；用户,,,
usual,'juːʒʊəl,a.,a. 通常的，平常的,,,
usually,ˈjuːʒʊəlɪ,ad.,ad. 通常，经常,,,
vacation,vəˈkeɪʃn,n.,n. 假期，休假,,,
vacant,'veɪkənt,a.,a. 空缺的，未被占用的,,,
vague,veɪg,a.,a. 含糊的，紧迫的,,,
vain,veɪn,n.,n. 自负的，自视过高的，徒劳的，无效的,,,
valid,'vælɪd,a.,"a.有效的,合理的,有根据的",,,
valley,'vælɪ,n.,"n. 山谷, 溪谷",,,
valuable,'væljʊəb(ə)l,a.,a. 值钱的，贵重的,,,
value,'væljuː,n.,n. 价值，益处,,,
vanilla,və'nɪlə,n.,n. 香草,,,
variety,və'raɪətɪ,n.,n. 种种，种类,,,
various,'veərɪəs,a.,a. 各种各样的，不同的,,,
vase,vɑːz,n.,n. （花）瓶；瓶饰,,,
vast,væst,a.,a. 巨大的，广阔的,,,
VCD = versatile compact disk,,n.,n. 影碟光盘,,,
veal,viːl,n.,n. （食用）小牛肉,,,
vegetable,ˈvedʒtəbl,n.,n. 蔬菜,,,
vehicle,'viːəkl,n.,n. 交通工具，车辆,,,
version,'vɜːrʒn,n.,n. 变体，变种，改写本,,,
vertical,'vɜːrtɪkl,a.,a. 垂直的，纵向的,,,
very,'verɪ,vad.,vad. 很，非常,,,
vest,vest,n.,n. 背心，内衣,,,
via,ˈvaɪə，ˈviːə,prep.,prep. 经过（某地），通过,,,
vice,vaɪs,n.,n. 罪行，不道德行为,,,
victim,'vɪktɪm,n.,n. 受害者，牺牲品,,,
victory,'vɪkt(ə)rɪ,n.,n. 胜利,,,
video,'vɪdɪəʊ,n.,n. 录像，视频,,,
videophone,'vɪdɪə(ʊ)fəʊn,n.,n. 可视电话,,,
view,vjuː,n.,"n. 看法,见解;风景,景色",,,
viewer,'vjuːə,n.,n. 观看者,,,
village,'vɪlɪdʒ,n.,n. 村庄，乡村,,,
villager,'vɪlɪdʒə,n.,n. 村民,,,
vinegar,'vɪnɪgə,n.,n. 醋,,,
violate,'vaɪəleɪt,v.,v. 违反（法律、协议等），侵犯,,,
violence,'vaɪəl(ə)ns,n.,n. 暴力行为,,,
violent,'vaɪələnt,a.,a. 暴力的,,,
violin,ˌvaɪəˈlɪn,n.,n. 小提琴,,,
violinist,",vaɪə'lɪnɪst",n.,n. 提琴家，提琴手,,,
virtue,'vɜːrtʃuː,n.,"n. 美德,正直的品行,德行",,,
virus,'vaɪrəs,n.,n.病毒,,,
visa,'viːzə,n.,n. 签证，背签,,,
visit,'vɪzɪt,n.,n.& vt. 参观，访问，拜访,,,
visitor,'vɪzɪtə,n.,n. 访问者，参观者,,,
visual,'vɪʒuəl,a.,a. 视力的，视觉的,,,
vital,'vaɪtl,a.,a. 必不可少的，对…极重要的,,,
vivid,'vɪvɪd,a.,a. 生动，逼真的，鲜明的,,,
vocabulary,və(ʊ)'kæbjʊlərɪ,n.,"n. 词汇, 词汇表",,,
voice,vɒɪs,n.,n. 说话声; 语态,,,
volcano,vɑːl'keɪnou,n.,n. 火山,,,
volleyball,'vɒlɪbɔːl,n.,n. 排球,,,
voluntary,'vɒlənt(ə)rɪ,a.,a. 自愿的，主动的,,,
volunteer,",vɒlən'tɪə",n.,n./ v. 义工，自愿者，无偿做,,,
vote,vəʊt,vi.,vi. 选举，投票,,,
voyage,'vɔɪɪdʒ,n.,n. 航行，旅行,,,
wag,wæg,v.,v. 摇动；摆动,,,
wage,weɪdʒ,n.,n. 工资，工钱，报酬,,,
waist,weɪst,n.,n. 腰，腰部，腰围,,,
wait,weɪt,vi.,vi. 等，等候,,,
waiter,'weɪtə,n.,n. （餐厅）男服务员,,,
waiting-room,ˈweɪtɪŋ- rʊm,n.,"n.候诊室,候车室",,,
waitress,ˈweɪtrəs,n.,n. 女服务员,,,
wake woke woken,weɪk,v.,"v.醒来,叫醒",,,
walk,wɔːk,n.,n.& v. 步行；散步,,,
walkman,ˈwɔːkmən,n.,n. 随身听,,,
wall,wɔːl,n.,n. 墙,,,
wallet,'wɒlɪt,n.,"n. (放钱,证件等的)皮夹",,,
walnut,'wɔːlnʌt,n.,n. 核桃，胡桃,,,
wander,'wɒndə,vi.,"vi.漫游,游荡,漫步,流浪",,,
want,wɒnt,vt.,"vt. 想,想要,需要,必要",,,
war,wɔː,n.,n. 战争,,,
ward,wɔːd,n.,"n. 保卫,看护,病房,收容所",,,
warehouse,'werhaus,n.,n. 仓库，货栈,,,
warm,wɔːm,a.,"a. 暖和的,温暖的;热情的",,,
warm-hearted,wɔːm- hɑːt,a.,a. 热心的,,,
warmth,wɔːmθ,n.,n. 暖和，温暖,,,
warning,'wɔːnɪŋ,n.,n. 警报,,,
wash,wɒʃ,n.,"n.洗(涤)冲洗,洗剂,泼溅,洗的衣服 v.洗(涤),冲洗,流过,弄湿",,,
washing-machine,ˈwɔʃɪŋ- məˈʃiːn,n.,n. 洗衣机【连字符】,,,
washroom,'wɒʃruːm; -rʊm,n.,n. 盥洗室,,,
waste,weɪst,n.,n.& vt. 浪费,,,
watch,wɒtʃ,vt.,vt. 观看，注视；当心，注意 n. 手表，表,,,
water,'wɔːtə,n.,n. 水v. 浇水,,,
watermelon,'wɔːtəmelən,n.,n. 西瓜,,,
wave,weɪv,n.,n. （热、光、声等的）波，波浪 v. 挥手，挥动，波动,,,
wax,wæks,n.,n. 蜡,,,
way,weɪ,n.,n. 路，路线；方式，手段,,,
wayside,'weɪsaɪd,a.,a. 路边的,,,
we,wiː,pron.,pron. 我们,,,
web,web,n.,n. 网，网状物,,,
website,websaɪt,n.,n. 网络,,,
weak,wiːk,a.,a. 差的，弱的，淡的,,,
weakness,ˈwiːknəs,n.,n. 软弱,,,
wealth,welθ,n.,n. 财产，财富,,,
wealthy,'welθɪ,a.,a. 富的,,,
wear wore worn,weə(r),v.,v. 穿，戴 【一般现在 过去式 过去分词】,,,
weather,'weðə,n.,n. 天气,,,
weatherman,'weðəmæn,n.,"n.气象员,预报天气的人",,,
wedding,'wedɪŋ,n.,"n. 婚礼,结婚",,,
Wednesday,ˈwenzdɪ,n.,n. 星期三,,,
weed,wiːd,n.,n. 杂草，野草,,,
week,wiːk,n.,n. 星期，周,,,
weekday,'wiːkdeɪ,n.,n. 平日,,,
weekend,wiːkˈɛnd,n.,n. 周末,,,
weekly,'wiːklɪ,a.,a. 每周的,,,
weep,wiːp,v.,v. 哭泣，流泪,,,
weigh,weɪ,vt.,vt. 称…的重量，重（若干）,,,
weight,weɪt,n.,n. 重，重量,,,
welcome,ˈwelkəm,int.,int.n. & v.欢迎 a. 受欢迎的,,,
welfare,'welfer,n.,n. 幸福，福利,,,
well,wel,,"(better, best) ad. 好,令人满意地,完全地 a.好的,,健康的int. 表示惊讶同意或犹豫等,亦用于接话语;好吧,那么,哎呀 n. 井",,,
well-known,",wel'nəʊn",a.,"a.出名,众所周知的",,,
west,west,a.,"a. (在)西；向西,从西来的 ad. 在西方,向西方 n.西部；西方",,,
western,'west(ə)n,a.,a. 西方的，西部的,,,
westerner,ˈwestənə,n.,n. 西方人,,,
westwards,'westwədz,ad.,ad. 向西,,,
wet,wet,a.,"a. 湿的,潮的,多雨的",,,
whale,weɪl,n.,n. 鲸,,,
what,wɒt,pron.,"pron. 什么,怎么样 a. 多么，何等；什么",,,
whatever,wɒt'evə,conj.,conj. & pron.无论什么，不管什么,,,
wheat,wiːt,n.,n. 小麦,,,
wheel,wiːl,n.,n. 轮，机轮,,,
when,wen,conj.,conj. 当…的时候 ad. 什么时候，何时,,,
whenever,wen'evə,conj.,conj. 每当，无论何时,,,
where,weə,ad.,ad. 在哪里；往哪里,,,
wherever,weər'evə,conj.,conj. 无论在哪里,,,
whether,'weðə,conj.,conj. 是否,,,
which,wɪtʃ,pron.,pron. 那(哪)一个；那(哪)一些 a.这(哪)个；这(哪)些；无论哪个(些),,,
whichever,wɪtʃ'evə,pron.,pron. 无论哪个;无论哪些,,,
while,waɪl,conj.,"conj.在…的时候,和…同时 n. 一会儿，一段时间",,,
whisper,'wɪspə,v.,v. 低语，私下说,,,
whistle,'wɪs(ə)l,n.,n. 口哨，口哨声,,,
white,waɪt,a.,a. 白色的 n. 白色,,,
who,huː; hʊ,pron.,pron. 谁,,,
whole,həʊl,a.,a. 整个的,,,
whom,huːm,pron.,pron. (who的宾格 ),,,
whose,huːz,pron.,pron. 谁的,,,
why,waɪ,ad.,"ad./ int. 为什么, 你难道不知道（表示反驳、不耐烦等）",,,
wide,waɪd,a.,a. 宽阔的,,,
widespread,'waɪdspred,a.,"a.分布广的,普遍的",,,
wife,wʌɪf,n.,n. 妻子,,,
wild,waɪld,a.,a. 未开发的，荒凉的；野生的，野的,,,
wildlife,'waɪl(d)laɪf,n.,n. 野生动物,,,
will,wɪl,n.,"n. 意志, 遗嘱",,,
willing,'wɪlɪŋ,a.,a. 乐意的； 愿意的,,,
